Height,Weight
164.45,75.81
171.48,72.55
156.91,51.33
165.57,61.43
153.48,59.25
161.19,57.74
157.72,52.96
161.71,60.01
152.53,52.46
163.14,63.96
163.41,62.93
153.94,49.46
162.37,60.31
161.97,61.12
155.47,47.41
163.13,69.39
157.51,56.83
157.93,65.4
152.02,46.14
161.65,61.43
165.06,64.09
158.69,60.11
152.87,46.31
164.16,62.22
156.02,67.18
163.51,70.34
156.12,54.76
164.21,61.25
163.04,60.49
174.53,81.13
163.3,66.54
161.5,66.97
165.66,62.85
168.57,62.27
156.51,53.13
164.58,69.36
154.14,53.56
176.62,74.3
168.09,71.57
166.19,65.02
150.28,49.84
165.85,64.21
153.05,52.34
163.66,72.27
150.84,49.75
164.69,62.46
166.66,56.02
170.01,64.96
161.73,61.61
146.72,40.73
174.63,79.19
167.54,68.39
163.25,55.22
169.01,68.48
169.76,70.76
169.49,73.75
162.26,63.14
145.18,42.76
169.66,57.65
154.46,54.86
171.77,76.97
160.13,53.09
152.16,47.92
156.29,57.31
167.67,66.77
167.21,66.75
157.62,52.51
170.29,63.87
157.81,56.83
153.12,57.59
165.05,63.68
156.78,60.9
172.52,78.09
164.7,65.07
165.13,68.58
165.24,68.54
165.66,68.24
173.57,72.16
168.75,58.68
146.8,51.01
160.19,59.64
151.82,57.64
147.62,52.8
147.16,44.32
149.41,49.15
166.48,64.73
165.95,66.72
160.05,52.6
166.95,62.52
168.83,69.31
161.64,59.61
151.44,48.7
162.45,67.3
158.4,51.68
162.79,62.05
164.71,63.13
158.89,61.54
155.65,61.27
160.61,62.97
161.08,65.71
152.72,49.62
172.32,77.9
160.2,66.17
161.04,66.95
159.23,52.74
159.2,54.84
161.51,53.27
160.86,57.2
148.74,59.6
165.27,72.94
162.25,65.28
166.33,65.5
165.62,56.79
163.98,68.62
153.57,56.91
164.9,69.35
170.49,74.99
183.97,80.73
165.69,79.14
154.47,49.31
156.65,61.1
166.37,77.62
162.14,60.68
163.22,65.35
156.74,60.29
162.33,58.1
149.93,48.25
164.59,66.24
166.24,68.19
157.21,58.31
144.49,45.3
150.22,46.73
161.23,57.76
154.09,50.42
159.98,58.72
177.32,73.78
168.85,74.78
155.23,51.91
168.58,67.8
171.15,65.46
163.58,73.74
161.29,57.54
168.12,67.85
158.45,53.44
162.48,66.36
161.38,54.94
165.79,60.59
157.55,51.66
162.06,54.71
167.79,71.91
166.13,71.69
150.86,56.34
165.43,59.04
159.57,57.51
165.81,71.66
153.41,52.35
150.29,48.14
162.54,63.44
158.72,56.32
166.69,69.77
163.42,61.25
172.51,71.65
161.97,65.19
154.99,48.47
155.73,52.52
160.3,53.48
173.48,68.11
154.15,56.96
146.18,44.74
149.12,54.55
159.27,45.47
164,69.66
160.23,58.28
170.32,65.47
155.99,48.21
169,70.47
162.04,66.17
160.34,61.8
156.86,52.43
168.13,66.03
156.69,53.36
154.73,51.72
158.41,59.76
171.03,76.49
171.31,72.71
166.87,64.48
163.82,57.42
170.73,69.85
164.27,65.22
167.86,63.65
156.83,60.14
165.04,56.11
160.51,63.68
156.81,55.83
163.11,62.14
168.12,57.32
159.48,57.34
158.25,63.14
157.42,64.34
,56.66
161.45,68.63
162.07,55.69
149.15,48.11
166.22,66.66
160.83,58.65
160.36,57.37
157.96,57.57
155.48,51.22
164.38,65.29
169.52,65.5
157.13,60.15
160.41,64.18
171.25,67.41
159.15,54.92
172.7,78.12
160.37,64.31
162.89,55.02
144.96,42.52
173.77,74.29
158.99,66.22
176.29,71.16
160.41,61.97
147.62,46.31
165.82,56.76
154.33,53.06
171.68,68.21
163.65,62.7
155.33,61.43
157,57.72
170.49,67.51
158.88,59.47
170.55,70.68
164.59,69.32
167.55,67.49
157.7,56.9
163.04,51.03
164.15,62.65
158.15,67.12
159.46,63.68
160.21,70.43
163.23,68.07
171.24,71.07
163.46,62.74
167.54,70.8
161.88,68.6
178.71,84.3
167.78,65.83
162.25,56.78
167.18,69.55
139.38,35.66
157.99,57.71
171.28,77.54
170.36,70.18
162.7,64.86
148.35,48.43
150.24,47.17
166.32,61.21
157.73,56.43
168.55,69.86
172.39,67.07
166.18,66.69
162.05,61.21
170.24,82.46
167.29,75.03
158.39,54.73
149.15,50.14
186.41,86.22
163.22,63.61
155.42,56.46
153.37,52.18
169.22,69.07
162.44,59.63
167.5,65.82
157.13,60.09
169.38,64.84
173.39,72.03
174.58,74.44
158.27,47.69
160.21,66.64
144.3,38.18
162.8,58.25
165.96,63.18
157.4,60.22
172.97,69.03
159.37,60.46
157.14,53.87
156.79,60.2
168.17,63.73
170.56,70.9
167.99,68.98
163.69,64.78
158.42,58.67
154.03,53.59
163.88,58.88
153.39,56.69
152.25,46.48
154.73,54.86
172.72,71.93
167.41,67.61
159.99,64.66
160.99,57
174.27,79.37
162.8,66.51
170.46,73.76
151.17,56.65
158.08,54.62
164.95,67.66
172.02,73.19
162.4,64.86
165.65,70.58
161.95,68.96
162.55,65.02
167.34,63
171.91,79.38
163.55,56.98
170.26,70.07
145.07,44.81
159.76,53.26
162.67,62.94
172.16,73.55
152.43,51.65
156.06,57.29
151.75,43.51
163.41,62.91
155.05,51.34
164.17,62.66
167.88,69.52
151.4,49.62
166.37,69.37
167.91,70.12
170.45,68.91
155.71,57.64
154.49,57.81
155.9,58.26
175.1,70.62
164.88,68.72
165.87,67.8
158.71,52.83
171.4,72.98
150.94,42.98
169.93,64.1
159.63,69.22
156.05,57.14
164.21,65.1
150.8,53.87
164.67,69.37
161.3,62.7
152.17,52.4
170.71,77.65
152.76,53.89
163.28,61.67
172.58,76.61
156.09,47.32
158.35,58.95
157.38,60.19
179.68,81.67
157.56,49.07
163.24,63.76
160.4,56.87
161.83,63.02
162.51,67.05
164.91,67.1
160.88,62.58
177.45,80.92
167.42,72.23
170.5,76.23
168.2,65.63
160.85,61.87
157.27,57.55
146.77,57.22
149.2,43.89
160.07,62.55
154.99,54.49
171.89,70.99
154.52,56.16
160.86,73.97
168.91,65.21
154.75,59.85
159.56,55.53
159.63,60.04
166.85,64.65
154.79,57.48
153.24,39.04
165.29,64.32
163.95,56.69
166.06,61.78
158.12,61.66
166.55,62.84
173.49,76.2
164.38,63.29
159.97,59.92
154.32,49.96
152.39,51.55
155.49,52.46
168.11,70
155.67,60
159.6,59.95
160.27,60.59
162.09,59.97
168.08,66.13
165.47,62.79
145.44,46.14
148.4,47.97
169.72,67.88
161.79,57.12
155.62,58.01
176.36,73.73
159.98,58.59
162.72,51.74
164.73,66.92
172.24,62.64
159.56,56.9
153.85,55.75
156.52,49.77
168.39,61.06
155.58,49.75
168.47,71.5
166.2,63.37
161.77,61.85
153.16,54.2
161.57,61.98
,60.6
162.19,66.98
164.73,63.64
164.27,59.11
155.92,55.8
159.59,66.43
152.86,59.59
161.23,59.26
162.34,63.79
161.74,67.99
155.48,53.7
162.18,65.66
164.23,59.47
159.32,71.8
152.53,56.55
162.77,60.92
165.64,67.58
162.69,65.62
170.45,73.47
159.62,61.23
170.13,72.05
162.56,53.73
171.01,71.92
152.98,54.87
156.77,54.54
159.53,62.41
156.07,57.88
163.85,62.87
161.18,62.69
168.78,69.16
158.38,56.57
161.59,61.11
165.53,68.36
145.16,41.57
163.89,58.6
152.29,46.04
164.96,56.35
178.95,79.41
168.99,68.87
158.92,64.58
158.4,65.12
158.39,55.39
170.02,70.77
164.48,62.3
166.81,62.81
170.44,72.39
156,58.07
152.78,45.7
155.63,47.05
160.88,59.75
154.58,48.71
169.76,74.88
164.47,64.13
145.47,42.86
166.6,68.33
157.9,59.98
148.9,44.7
160.62,55.44
168.19,64.71
159.18,67.48
165.21,64.34
179.93,87.16
153.86,52.98
157.44,62.99
146.42,45.09
149.05,41.52
150.07,45.06
164.08,64.17
160.96,67.64
166.54,62.15
158.34,58.63
161.16,61.84
148.67,50.16
161.97,65.95
159.51,59.47
175.69,78.38
165.49,66.99
144.12,46.97
158.49,60.88
159.94,57.53
153.21,50.82
165.62,64.6
164.13,67.89
149.64,52.81
165.16,67.85
167.51,70.69
156.59,48.86
162.28,60.46
164.99,56.76
154.14,45.87
155.28,49.67
157.67,55.32
156.27,56.71
152.83,51.28
164.02,67.77
174.52,68.65
161.22,59.1
158.84,57.23
156.81,66.02
168.88,62.83
146.19,49.06
158.3,56.23
166.02,66.19
170.73,75.95
165.74,65.27
172.11,67.35
154.8,61.99
149.45,46.65
161.38,59.16
170.22,66.02
155.83,56.2
159.99,64.66
157.59,51.93
153.18,48.98
158.99,62.03
166.77,63.93
162.38,64.5
162.65,63.2
164.44,66.8
170.36,74.14
144.11,41.55
177.53,78.07
161.22,62.11
163.52,57.78
159.54,53.15
159.27,57.6
166.12,65.67
172.37,73.95
172.14,75.65
167.86,70.68
167.1,71.15
153,56.18
167.3,70.42
155.42,52.04
177.85,75.89
169.07,75.27
163.75,57.99
161.59,62.83
168.22,64.23
150.99,53.15
157.91,57.52
165.66,70.01
160.31,60.56
151.47,46.02
149.79,51.24
168.4,74.85
176.89,84.46
168.72,69.55
166.72,64.06
165.28,66.07
163.72,65.7
140.08,40.28
163.88,62.95
161.68,60.19
162.27,61.62
161.85,59.01
169.16,69.06
172.81,69
164.16,70.41
174.62,75.25
162.89,65.88
165.12,66.14
154.32,50.99
151.11,46.64
157.4,60.45
157.44,53.62
160.25,57.09
153.47,46.06
152.66,48.48
166.03,74.1
162.37,68.05
163.66,61.36
156.72,54.91
172.56,69.9
152.78,47.16
172.1,73.89
176.08,75.59
175.22,71.36
169.2,67.41
160.26,64.67
160.15,58.16
154.04,56.18
168.87,73.06
160.23,60.9
161.94,61.11
169.66,65.7
159.92,62.25
167.92,74.71
154.5,47.28
159.4,59.55
156.06,56.36
157.78,62.02
147.54,43.07
154.14,51.73
158.47,58.8
168.11,70.93
156.65,60.41
154.79,51
166.05,62.14
158.31,50.33
156.68,53.86
162.43,64.58
167.39,72.51
151.33,45.2
160.13,53.81
166.85,63.13
164.22,73.75
168.24,66.93
169.39,79.07
156.83,56.9
163.43,62.73
162.52,63.99
153.25,59.44
165.79,66.05
164.87,64.66
158.1,63.23
150.72,54.97
159.94,46.65
162.99,65.05
160.52,51.77
163.62,60.98
156.2,55.01
174.08,71.08
156.53,49.16
167.49,69.45
150.48,52.05
162.45,62.77
163.08,68.34
150.91,46.9
168.92,75.21
170.15,74.2
154.88,55.68
167.18,68.47
162.2,66.97
170.47,75.07
167.26,74.16
169.29,70.78
154.82,54.06
166.14,64.82
161.07,53.87
162.23,58.78
155.43,50.21
164.13,66.47
158.46,53.97
179.49,83.7
160.68,57.35
169.9,73.66
167.84,65.58
149.85,47.83
164.9,57.47
165.88,64.13
167.92,71.18
,75.22
156.98,59.17
169.01,74.43
166.4,76.82
162.54,70.93
150.86,59.59
155.91,57.04
162.3,62.68
157.41,60.29
160.65,59.71
176.39,80.86
161.68,58.19
155.46,56.44
157.45,57.34
152.96,54.63
163,63.42
161.81,60.82
165.77,68.77
161.21,60.04
159.34,49.29
157.53,61.69
156.4,49.48
164,64.97
156.09,55.33
161.48,58.31
155.15,55.54
164.28,59.72
166.5,63.22
154.39,51.53
162.08,67.96
165,64.45
152.89,43.71
156.24,53.45
169.43,67.29
157.77,50.31
169.97,82.37
168.5,64.13
148.82,47.99
165.95,59.23
160.16,58.24
157.3,52.98
164.91,64.46
173.46,74.47
159.23,55.79
159.21,57.1
168.45,68.59
165.28,61.51
158.58,62.22
163.03,59.01
168.99,71.64
157.94,50.73
156.59,49
164.64,60.14
155.99,56.23
165.83,65.03
170.97,69.81
168.5,70.61
158.19,55.58
159.87,57.72
155.14,56.61
165.73,70.27
172.68,69.6
153.6,57.46
164.46,61.93
160.57,63.58
171.16,69.46
156.52,65.15
167.55,68.78
158.6,58.17
168.62,69.28
155.39,57.7
155.53,46.78
159.64,55.19
160.9,66.01
163.65,64.05
173.37,78.7
165.74,68.82
172.79,73.44
163.03,69.07
172.98,75.66
158.42,64.36
164.3,61.56
164.03,57.35
171.16,70.98
163.17,62.33
159.2,62.44
168.99,72.41
152.59,57.33
175.73,75.36
158.52,66.59
160.89,63.78
163.82,64.35
160.33,60.16
163.12,59.74
149.99,50.82
168.02,69.29
160.11,59.86
159.45,51.78
158.68,54.51
167.32,70.57
168.16,78.2
161.09,61.23
164.93,70.17
165.77,45.81
166.04,61.9
166.05,65.33
158.16,62.88
168.37,76.61
173.75,75.1
163.9,62.03
147.97,53.3
155.76,52.26
163.32,58.73
162.03,63.65
164.41,69.12
171.99,66.98
158.8,58.45
167.53,64.98
161.84,62.68
161.81,60.34
158.93,57.57
164.73,68.22
162.59,58.04
157.01,56.68
158.84,58.22
171.8,68.96
174.52,79.1
170.53,70.31
169.9,66.12
153.98,61.99
153.46,57.47
169.94,71.03
159,56.99
163.58,65.54
158.4,50.93
157.96,56.78
165.71,56.88
157.84,52.13
183.55,85.47
153.92,56.52
158.16,50.46
148.08,41.87
163.49,61.51
159.17,59.42
171.26,73.43
172.28,78.63
149.52,45.74
157.65,56.11
162.82,66.52
153.01,55.11
158.02,61.78
165.82,68.39
172.65,66.8
172.01,72.35
162.87,62.08
160.27,61.66
166.9,62.12
165.43,63.07
157.6,59.96
161.61,65.98
155.11,47.77
175.27,80.21
159.84,67.88
160.07,64.14
153.56,53.72
164.77,65.42
169.3,69.26
152.51,58.58
160.98,56.21
161.2,54.14
157.46,51.14
175.89,76.94
159.1,52.22
167.06,67.01
175.01,87.38
161.71,59
164.11,64.93
156.29,48.22
159.32,55.21
168.45,69.51
170.33,67.04
152.76,50.28
168.02,72.92
163.35,65.99
155.2,61.25
161.13,61.25
172.67,72.7
150.08,48.91
170.43,60.43
162.22,72.09
171.07,75
165.12,62.55
157.43,53.05
153.8,52.28
168.26,69.57
169.44,69.66
146.94,43.67
152.25,50.17
156.89,55.76
171.21,73.24
161.96,65.28
165.83,57.62
157.43,53.9
179.4,88.8
158.31,50.79
177.68,88.11
181.04,73.62
164.13,54.29
176.45,78.99
154.32,46.88
173.67,83.53
157.6,63.1
161,58.84
171.35,71.79
155.14,52.81
164.23,63.05
159.07,65.21
147.86,35.16
160.15,58.08
161.63,60.68
169.82,69.4
157.37,49.99
167.93,71.54
159.6,62.56
161.37,59.61
164.31,67.04
163.93,66.93
174.04,70.93
154.6,57.34
155.05,52.2
160.24,59.46
156.24,60.78
174.99,82.28
163.47,62.98
155.42,60.32
161.41,55.65
166.69,61.59
168.7,63.39
166.16,66.87
164.73,66.54
155.83,59.09
166.01,65.27
165.72,61.04
170.78,70.17
159.68,73.15
160.65,56.76
164.67,68.38
152.41,51.1
153.63,47.36
155.51,57.98
170.38,65.7
172.5,76.52
167.34,58.52
156.23,47.36
156.57,55.02
157.25,53.86
153.98,43.72
153.83,54.51
157.22,51.28
172.07,73.62
158.91,64.08
160.73,53.91
157.14,61.87
156.29,58.04
159.2,60.86
149.93,44.62
160.46,58.1
150.69,45.57
169.74,62.19
163.33,60.72
161.47,55.24
165.47,70.66
170.94,71.88
159.55,61.6
155.13,59.57
156.39,57.16
167.98,69.67
147.69,50.82
149.28,46.96
159.58,53.91
157.99,60.58
,57.9
156.75,53.76
155.05,55.59
152.09,48.44
142.51,39.6
149.77,50.26
159.08,58.75
152.19,53.73
167.73,64.86
150.48,47.59
160.89,57.53
173.22,80.83
159.57,62.78
169.35,73.35
168.51,74.31
159.3,58.03
159.71,56.68
173.08,73.99
156.33,48.77
162.54,60.94
174.58,69.73
159.02,72.85
162.5,61.33
162.43,57.07
154.89,57.74
161.34,58.57
165.4,66.42
164.34,66.77
151.07,45.76
159.59,60.35
160.76,61.31
163.17,68.79
163.7,58.15
162.28,72.84
171,66.67
168.26,65.23
169.2,76.72
160.67,62.18
163.58,59.59
156.94,55.86
159.31,55.25
172.76,67.91
157.88,57.31
173.05,62.99
164.89,60.42
163.64,68.75
167.05,61.44
160.57,63.21
159.34,48.48
149.76,43.43
161.63,65.76
158.28,55.57
145.13,44.95
162.2,65.18
156.9,54.1
172.5,72.35
156.93,53.59
157.34,54.34
156.94,54.93
155.7,55.67
155.51,49.55
160.45,56.47
165.4,66.52
162.07,63.91
153.13,45.43
167.14,72.32
159.11,52.58
166.42,73.5
154.74,50.52
151,49.04
158.54,54.9
165.26,59.69
163.47,65.11
159.26,55.23
163.14,66.27
155.34,55.95
162.6,62.04
163.11,70.06
156.29,63.95
146.59,42.81
178.87,79.2
175.66,73.08
164.5,59.58
157.72,59.1
171.27,70.79
169.83,71.07
157.04,46.58
172.16,75.5
165.87,64.99
166.43,68.2
162.18,54.93
154.1,50.22
157.79,55.35
153.45,56.57
164.02,64.45
152.85,52.8
162.1,57.49
159.07,59.94
149.73,46.88
157.66,51.01
153.55,51.85
163.8,57.44
166.67,72.86
169.84,71
178.72,74.36
152.98,43.51
160.8,57.96
151.35,47.19
165.92,66.16
157.39,64.59
156.55,59.7
152.96,48.87
158.61,60.99
156.05,55.81
165.18,69.58
169.76,68.92
155.65,64.05
158.15,66.83
161.77,55.17
155.52,48.12
150.49,48.11
165.3,68.98
160.87,61.72
165.43,68.1
168.57,69.45
151.45,57.61
169.53,76.6
169.08,62.87
165.59,72.02
161.86,56.89
164.19,61.44
173.28,69.44
154.34,50.51
165.3,70.2
151.83,56.44
170.2,68.64
181.74,84.21
166.63,65.55
171.99,74.09
160.56,64.67
155.59,52.57
166.72,62.27
150.49,50.16
160.69,64.26
160.74,53.98
168.93,69.15
169.76,73.02
153.83,52.74
163.78,68.89
161.88,70.15
173.09,69.14
166.07,63.54
160.92,54.26
161.51,58.28
169.01,73.09
169.28,69.2
158.6,57.39
151.35,52.26
157.62,55.64
172.72,73.17
164.17,72.62
152.77,54.83
156.21,55.36
153.58,51.19
156.18,62.18
166.45,67.16
146.91,47.96
165.2,60.91
163.02,67.1
161.11,62.68
158.73,63.78
171.16,76.27
164.5,60.44
161.5,62.7
162.05,62.35
154.88,54.73
156.81,50.13
163.05,55.29
153.8,50.03
170.64,74.74
167.32,63.96
153.25,37.28
150.18,41.06
173.2,80.54
159.06,48.08
164.5,64.53
161.84,62.6
159.48,54.26
168.51,70.87
164.71,72.92
167.02,62.36
168.42,70.26
163.16,66.77
160.29,60.39
159.46,66.13
161.22,70.53
169.54,75.7
168.98,67.92
164.95,61.41
163.21,65.03
166.73,72.18
169.32,72.34
152.93,50.37
163.96,62.51
166.43,74.62
162.98,55.98
161.1,69.48
174.18,69.54
171.35,79.51
166.59,71.28
171.15,73.02
165.86,64.65
174.49,77.97
159.72,53.24
163.84,60.8
170.51,60.91
162.29,61.53
162.43,62.99
155.53,53.14
158.41,62.89
162.26,62.22
170.84,68.6
157.43,51.7
157.32,54.97
165.41,74.36
152.27,50.45
149.02,44.69
156.1,59.74
168.5,73.02
171.66,71.09
167.93,72.29
159.35,62.71
159.35,51.2
153.91,53.87
163.23,66.86
161.52,63.36
153.73,51.38
166.75,66.83
163.5,63.3
172.96,64.06
155.96,56.24
161.68,67.24
142.66,35.33
154.58,45.89
166.35,61.19
152.63,53.48
165.5,67.3
153.87,46.35
152.01,50.87
152.85,44.12
162.07,63.32
165.51,65.97
155.53,53.01
168.29,67.32
158.24,63.05
171.05,65.74
163.79,59.79
166.14,68.73
160.83,60.28
,81.08
154.38,51.65
159.29,56.55
162.72,61.97
170.84,70.13
158.06,54.86
150.43,59.49
148.26,51.66
152.34,50.26
158.07,59.82
155.97,55.8
169.4,69.65
154.51,52.73
166.71,72.16
152.89,52.18
167.89,59.54
163.59,58.03
164.83,58.57
162.21,58.19
155.49,56.48
177.8,80.21
163.8,59.26
170.15,70.88
148.08,43.15
163.46,70.02
171.22,74.2
170.02,64.76
154.26,54.42
165.6,60.33
152.29,54.38
166.98,74.91
160.46,61.2
155.99,59.67
157.36,63.27
164.43,62.49
145.37,45.07
167.64,70.35
167.73,68.89
167.96,73.81
152.08,48.82
163.22,55.76
163.89,66.5
178.81,76
171.92,68.62
154.89,49.2
165,51.59
159.58,58.64
160.49,57.69
164.96,61.99
159.22,56.45
164.66,68.98
161.9,60.83
177.35,79.23
160.87,57.47
167.13,64.48
157.07,62.04
151.25,53.91
157.8,51.77
165.93,66.01
169.2,70.71
161.89,66.67
152.82,54.54
166.86,68.94
163.55,62.81
165.97,58.17
168.36,70.25
162.92,60.99
164.82,60.91
164.34,66.41
152.17,42.89
158.58,56.38
164.52,65.07
159.78,47.2
158.15,56.26
167.74,64.75
175.8,66.7
155.75,48.74
152.61,56.14
175.22,69.38
156.95,48.74
159.79,64.05
164.08,59.27
153.72,63.39
169.99,70.65
160.19,60.63
166.45,54.82
165.15,66.72
153.29,49.11
168.07,70.09
172.95,73.28
162.03,69.96
157.21,58.77
166.92,71.53
164.95,64.2
158.91,56.04
162.74,75.56
164.2,64.87
158.2,60.14
172.9,74.56
152.4,43.38
156.7,53.62
177.3,78.94
161.49,57.39
161.3,69.26
158.75,60.13
150.9,45.91
153.86,45.04
170.32,73
163.24,67.24
167.99,68.86
163.35,62.97
159.6,60.06
154.22,56.44
165.83,63.53
157,62.3
154.89,59.97
166.1,66.32
165.78,74.41
165.42,64.58
161.29,56.06
160.04,57.85
157.1,55.53
155.15,64.18
168.69,76.08
177.11,85.18
171.27,67.41
163.71,61.03
163.93,64
153.55,55.41
164.67,71.19
162.95,60.6
176.81,76.08
154.28,53.71
166.43,65.53
167.95,65.74
155.15,53.52
161.78,62.09
162.52,64.17
169.52,67.39
162.86,64.43
164.52,64.79
159.52,58.58
163.85,61.23
162.94,67.42
153.21,52.06
157.96,56.52
169.96,76.51
162.42,61.25
164.57,64.65
165.13,61.02
164.63,61.67
164.81,69.34
160.35,64.37
165.94,65.68
158.18,66.22
155.33,52.27
160.88,65.19
156.32,53.54
164.18,60.5
170.99,69.64
166.77,63.26
168.71,65.26
160.64,54.89
162.75,56.94
158.23,60.34
156.52,49.35
161.39,59.09
159.04,53.27
158.02,61.85
151.22,51.78
160.56,57.16
163.39,70.55
174.44,74.34
164.06,68.13
161.49,54.74
154.69,53.15
162.56,67.75
166.89,67.91
162.67,64.36
149.24,50.65
152.13,52.96
169.06,73.79
156.62,55.66
157.82,60.02
155.75,44.05
178.25,82.61
157.88,58.49
165.42,63.67
162.97,71.63
151.25,48.92
149.85,48.91
168.09,68.87
161.68,57.99
157.52,60.62
161.84,65.21
167.92,63.16
165.38,62.11
147.8,47.39
158.26,54.74
162.12,60.89
162.53,66.36
157,60.11
165.22,63.88
170.05,70.21
173.52,72.78
165.35,69.13
180.52,82.59
175.62,84.73
158.04,58.97
159.62,58.63
170.75,71.91
153.09,55.18
159.9,64.37
175.26,81.48
161.3,58.66
158.89,59.88
162.42,62.52
170.24,72.23
164.29,68.84
152.49,51.23
151.04,50.67
171.55,62.83
156.9,50.92
161.41,61.6
167.03,77.5
175.72,74.96
164.59,65.24
170.69,72.98
156.52,51.05
167.68,73.08
155.79,52.04
156.49,50.84
168.22,70.84
157.97,59.9
162.95,68.62
149.59,47.37
163.32,67.67
171.59,77.5
155.93,63.1
167.29,63.68
155.2,50.61
167.75,60.76
157.54,56.93
163.26,66.18
151.79,54.05
159.46,57.07
156.28,58.35
162.32,62.08
164.83,66.5
156.98,52.11
175.51,79.25
165.06,65.43
158.3,56.95
165.92,66.57
163.16,62.37
155.76,54.32
147.72,43.4
158.99,56.13
164.28,55.8
162.45,53.93
171.88,70.53
161.64,56.93
158.92,65.65
172.45,69.6
172.6,75.79
165.19,67.07
151.99,48.24
168.64,72.8
,71.16
163.56,65.14
166.39,74.59
165.54,58.53
160.46,60.64
164.69,69.66
153.15,52.67
151.93,59.4
160.44,58.82
163.28,70.42
159.1,61.73
166.76,62.64
151.21,56.61
168.9,74.81
153.78,61.1
156.4,55.18
166.34,66.25
160.31,62.8
165.08,65.17
164.86,68.12
,69.11
150.53,53.25
158.03,60.13
156.62,54.88
153.63,50.15
161.1,58.93
166.58,70.73
171.27,68.8
154.74,59.54
154.54,52.85
164.01,62.19
171.68,73.38
168.77,61.51
148.65,47.07
161.97,63.44
171.96,70.64
157.17,46.05
159.98,51.06
157.12,60.23
151.08,48.93
159.87,54.64
164.67,68.8
164.03,65.45
156.94,57.61
165.71,58.39
163.5,63.02
162.02,63.98
164.85,68.38
162.85,66
163.38,69.41
163.74,65.83
170.43,70.53
155.71,47.56
167.55,68.82
167.5,73.34
173.21,77.49
157.25,58.33
165.05,61.33
149.29,51.06
156.43,57.21
173.29,73.05
168.22,63.34
169.21,72.19
162.22,64.64
161.26,58.64
170.4,71.92
169.4,73.84
171.06,70.25
162.64,61.82
160.17,55.4
155.22,51.3
157.92,61.81
158.55,55.24
163.05,61.68
162.44,66.01
160.99,60.32
159.79,63.26
179.18,82.09
175.54,74.35
162.87,64.73
165.18,68.25
165.79,66.12
174.65,79.79
164.79,67.95
165.81,65.1
156.3,58.79
169.61,78.41
156.6,57.36
160,63.23
146.3,44.53
167.33,64.8
157.43,62.18
163.19,56.67
164.17,61.36
145.91,40.56
157.31,46.48
153.24,51.92
162.86,63.32
171.5,71.76
169.46,73.9
152.06,53.4
154.24,55.57
159.8,56.39
174.76,78.6
173.79,76.87
151.85,53.68
164.3,58.17
159.92,62.05
170.85,73.62
183.11,87.33
162.84,63.16
163.83,61.52
159.02,57.1
168.05,62.44
160.34,67.46
162.65,62.33
162.11,58.65
157.89,49.1
164.37,64.11
156.95,61.98
158.49,66.59
158.41,59.93
154.84,49.61
161.28,63.97
148.19,49.96
155.3,51.24
151.98,46.84
153.51,61.96
168.45,69.25
176.23,76.31
168.72,69.4
158.89,57.38
162.66,60.24
174.18,74.04
159.01,53.13
167.79,66.53
151.43,52.28
159.76,59.68
160.48,61.5
176.03,68.63
159.95,59.95
157.94,46.76
157.62,56.64
161.74,57.75
162.51,60.92
162.17,66.03
171.23,68.26
157.97,45.92
152.78,50.49
164.03,57.78
164.1,65.51
154.58,63.16
168.75,69.43
175.74,78.12
157.71,59.39
156.67,52.81
164.11,63.01
168.13,74.3
168.04,58.15
155.15,59.14
162.04,66.43
159.64,57.17
162.29,57.56
157.55,53.8
160.28,59.78
154.07,54.07
141.36,38.84
165.03,66.49
156.44,56.93
153.94,52.36
156.28,57.91
172.16,71.52
170.12,71.49
166.91,66.77
161.35,62.04
169.54,73.76
165.25,67.91
168.46,66.18
163.6,59.66
169.3,69.86
159.47,59.85
154.12,54.71
159.76,58.31
172.11,70.75
167.52,75.65
158.84,56.62
162.32,66.54
167.62,70.49
157.18,52.94
154.37,51.91
164.44,58.42
167.92,63.96
153.25,46.38
172.05,72.21
168.17,71
171.22,77.23
165.17,71.13
157.24,61.14
168.18,70.29
168.43,63.43
164.41,65.29
163.32,62.87
162.62,53.02
167.17,67.35
164.17,60.51
151.27,52.7
179.88,83.85
169.28,70.95
159.66,55.7
156.02,53.82
180.21,87.65
165.28,60.06
160.71,64.86
170.48,72.09
158.93,62.32
153.52,53.63
155.45,46.35
169.67,66.94
162.91,65.91
169.87,69.73
156.4,67.31
176.44,76.71
179.57,88.02
158.36,55.11
159.31,55.73
163.38,63.04
159.74,66.92
164.09,61.52
154.7,59.75
158.64,56.47
154.2,51.33
169.77,69.55
161.01,58.34
167.18,63.27
171.99,71.31
156.45,53.22
167.36,64.87
159.72,54.43
164.69,54.93
174.29,74.24
170.95,75.62
148.26,41.75
171.7,72.56
173.16,81.11
169.65,64.8
158.42,62.92
161.08,55.41
168.66,71.59
154.56,54.23
168.72,67.28
153.89,52.64
161.01,67.63
166.02,65.33
168.51,66.83
158.98,56.08
156.03,59.5
165.32,66.59
159.22,59.02
166.81,58.56
156.23,44.6
162.36,66.4
155.44,46.99
164.41,66.91
164.21,69.52
154.59,50.03
171.38,70.14
158.01,57.88
156.55,58.31
160.48,67.13
168.71,68.82
157.75,60.27
166.21,54.96
161.1,56.48
157.98,49.91
160.55,54.38
157.06,58.18
150.97,44.8
155.18,56.66
